"name","key","value"
"readr","RDT_TRACE_START_DATE","Mon Aug 21 19:17:42 2017"
"readr","RDT_TRACE_START_TIME","1503335862"
"readr","RDT_TRACE_END_DATE","Mon Aug 21 19:17:50 2017"
"readr","RDT_TRACE_END_TIME","1503335870"
"readxl","RDT_COMPILE_VIGNETTE","true"
"readxl","RDT_TRACE_START_DATE","Mon Aug 21 20:21:39 2017"
"readxl","RDT_TRACE_START_TIME","1503339699"
"readxl","R_COMPILE_PKGS","1"
"readxl","R_DISABLE_BYTECODE","0"
"readxl","R_ENABLE_JIT","0"
"readxl","R_KEEP_PKG_SOURCE","yes"
"readxl","RDT_TRACE_END_DATE","Mon Aug 21 20:22:10 2017"
"readxl","RDT_TRACE_END_TIME","1503339730"
"readxl","RDT_TRACE_START_DATE","Mon Aug 21 20:22:10 2017"
"readxl","RDT_TRACE_START_TIME","1503339730"
"readxl","RDT_TRACE_END_DATE","Mon Aug 21 20:22:26 2017"
"readxl","RDT_TRACE_END_TIME","1503339746"
"rivr","RDT_COMPILE_VIGNETTE","true"
"rivr","R_COMPILE_PKGS","1"
"rivr","R_DISABLE_BYTECODE","0"
"rivr","R_ENABLE_JIT","0"
"rivr","R_KEEP_PKG_SOURCE","yes"
"rlang","RDT_COMPILE_VIGNETTE","true"
"rlang","RDT_TRACE_START_DATE","Mon Aug 21 19:07:46 2017"
"rlang","RDT_TRACE_START_TIME","1503335266"
"rlang","R_COMPILE_PKGS","1"
"rlang","R_DISABLE_BYTECODE","0"
"rlang","R_ENABLE_JIT","0"
"rlang","R_KEEP_PKG_SOURCE","yes"
"rlang","RDT_TRACE_END_DATE","Mon Aug 21 19:07:50 2017"
"rlang","RDT_TRACE_END_TIME","1503335270"
"rprojroot","RDT_COMPILE_VIGNETTE","true"
"rprojroot","RDT_TRACE_START_DATE","Mon Aug 21 20:07:12 2017"
"rprojroot","RDT_TRACE_START_TIME","1503338832"
"rprojroot","R_COMPILE_PKGS","1"
"rprojroot","R_DISABLE_BYTECODE","0"
"rprojroot","R_ENABLE_JIT","0"
"rprojroot","R_KEEP_PKG_SOURCE","yes"
"rprojroot","RDT_TRACE_END_DATE","Mon Aug 21 20:07:14 2017"
"rprojroot","RDT_TRACE_END_TIME","1503338834"
"RSQLite","RDT_COMPILE_VIGNETTE","true"
"RSQLite","RDT_TRACE_START_DATE","Mon Aug 21 20:28:31 2017"
"RSQLite","RDT_TRACE_START_TIME","1503340111"
"RSQLite","R_COMPILE_PKGS","1"
"RSQLite","R_DISABLE_BYTECODE","0"
"RSQLite","R_ENABLE_JIT","0"
"RSQLite","R_KEEP_PKG_SOURCE","yes"
"RSQLite","RDT_TRACE_END_DATE","Mon Aug 21 20:29:36 2017"
"RSQLite","RDT_TRACE_END_TIME","1503340176"
"Sleuth3","RDT_COMPILE_VIGNETTE","true"
"Sleuth3","R_COMPILE_PKGS","1"
"Sleuth3","R_DISABLE_BYTECODE","0"
"Sleuth3","R_ENABLE_JIT","0"
"Sleuth3","R_KEEP_PKG_SOURCE","yes"
"SparseM","RDT_COMPILE_VIGNETTE","true"
"SparseM","RDT_TRACE_START_DATE","Mon Aug 21 20:08:56 2017"
"SparseM","RDT_TRACE_START_TIME","1503338936"
"SparseM","R_COMPILE_PKGS","1"
"SparseM","R_DISABLE_BYTECODE","0"
"SparseM","R_ENABLE_JIT","0"
"SparseM","R_KEEP_PKG_SOURCE","yes"
"SparseM","RDT_TRACE_END_DATE","Mon Aug 21 20:09:33 2017"
"SparseM","RDT_TRACE_END_TIME","1503338973"
"sp","RDT_COMPILE_VIGNETTE","true"
"sp","RDT_TRACE_START_DATE","Mon Aug 21 20:51:26 2017"
"sp","RDT_TRACE_START_TIME","1503341486"
"sp","R_COMPILE_PKGS","1"
"sp","R_DISABLE_BYTECODE","0"
"sp","R_ENABLE_JIT","0"
"sp","R_KEEP_PKG_SOURCE","yes"
"sp","RDT_TRACE_END_DATE","Mon Aug 21 21:07:34 2017"
"sp","RDT_TRACE_END_TIME","1503342454"
"sp","RDT_TRACE_START_DATE","Mon Aug 21 21:07:34 2017"
"sp","RDT_TRACE_START_TIME","1503342454"
"sp","RDT_TRACE_END_DATE","Mon Aug 21 21:08:40 2017"
"sp","RDT_TRACE_END_TIME","1503342520"
"sp","RDT_TRACE_START_DATE","Mon Aug 21 21:08:41 2017"
"sp","RDT_TRACE_START_TIME","1503342521"
"sp","RDT_TRACE_END_DATE","Mon Aug 21 21:17:51 2017"
"sp","RDT_TRACE_END_TIME","1503343071"
"stringr","RDT_COMPILE_VIGNETTE","true"
"stringr","RDT_TRACE_START_DATE","Mon Aug 21 19:07:55 2017"
"stringr","RDT_TRACE_START_TIME","1503335275"
"stringr","R_COMPILE_PKGS","1"
"stringr","R_DISABLE_BYTECODE","0"
"stringr","R_ENABLE_JIT","0"
"stringr","R_KEEP_PKG_SOURCE","yes"
"stringr","RDT_TRACE_END_DATE","Mon Aug 21 19:08:00 2017"
"stringr","RDT_TRACE_END_TIME","1503335280"
"stringr","RDT_TRACE_START_DATE","Mon Aug 21 19:08:00 2017"
"stringr","RDT_TRACE_START_TIME","1503335280"
"tibble","RDT_COMPILE_VIGNETTE","true"
"tibble","RDT_TRACE_START_DATE","Mon Aug 21 19:01:26 2017"
"tibble","RDT_TRACE_START_TIME","1503334886"
"tibble","R_COMPILE_PKGS","1"
"tibble","R_DISABLE_BYTECODE","0"
"tibble","R_ENABLE_JIT","0"
"tibble","R_KEEP_PKG_SOURCE","yes"
"tibble","RDT_TRACE_END_DATE","Mon Aug 21 19:01:34 2017"
"tibble","RDT_TRACE_END_TIME","1503334894"
"tibble","RDT_TRACE_START_DATE","Mon Aug 21 19:01:34 2017"
"tibble","RDT_TRACE_START_TIME","1503334894"
"tibble","RDT_TRACE_END_DATE","Mon Aug 21 19:01:49 2017"
"tibble","RDT_TRACE_END_TIME","1503334909"
"tidyr","RDT_COMPILE_VIGNETTE","true"
"tidyr","RDT_TRACE_START_DATE","Mon Aug 21 19:31:24 2017"
"tidyr","RDT_TRACE_START_TIME","1503336684"
"tidyr","R_COMPILE_PKGS","1"
"tidyr","R_DISABLE_BYTECODE","0"
"tidyr","R_ENABLE_JIT","0"
"tidyr","R_KEEP_PKG_SOURCE","yes"
"tidyr","RDT_TRACE_END_DATE","Mon Aug 21 19:31:27 2017"
"tidyr","RDT_TRACE_END_TIME","1503336687"
"vcd","RDT_COMPILE_VIGNETTE","true"
"vcd","R_COMPILE_PKGS","1"
"vcd","R_DISABLE_BYTECODE","0"
"vcd","R_ENABLE_JIT","0"
"vcd","R_KEEP_PKG_SOURCE","yes"
"viridis","RDT_COMPILE_VIGNETTE","true"
"viridis","RDT_TRACE_START_DATE","Mon Aug 21 20:35:48 2017"
"viridis","RDT_TRACE_START_TIME","1503340548"
"viridis","R_COMPILE_PKGS","1"
"viridis","R_DISABLE_BYTECODE","0"
"viridis","R_ENABLE_JIT","0"
"viridis","R_KEEP_PKG_SOURCE","yes"
"viridis","RDT_TRACE_END_DATE","Mon Aug 21 20:45:27 2017"
"viridis","RDT_TRACE_END_TIME","1503341127"
"xml2","RDT_COMPILE_VIGNETTE","true"
"xml2","RDT_TRACE_START_DATE","Tue Aug 22 01:34:33 2017"
"xml2","RDT_TRACE_START_TIME","1503358473"
"xml2","R_COMPILE_PKGS","1"
"xml2","R_DISABLE_BYTECODE","0"
"xml2","R_ENABLE_JIT","0"
"xml2","R_KEEP_PKG_SOURCE","yes"
"xml2","RDT_TRACE_END_DATE","Tue Aug 22 01:34:41 2017"
"xml2","RDT_TRACE_END_TIME","1503358481"
"xtable","RDT_COMPILE_VIGNETTE","true"
"xtable","RDT_TRACE_START_DATE","Mon Aug 21 19:31:42 2017"
"xtable","RDT_TRACE_START_TIME","1503336702"
"xtable","R_COMPILE_PKGS","1"
"xtable","R_DISABLE_BYTECODE","0"
"xtable","R_ENABLE_JIT","0"
"xtable","R_KEEP_PKG_SOURCE","yes"
"xtable","RDT_TRACE_END_DATE","Mon Aug 21 19:32:22 2017"
"xtable","RDT_TRACE_END_TIME","1503336742"
"xtable","RDT_TRACE_START_DATE","Mon Aug 21 19:32:22 2017"
"xtable","RDT_TRACE_START_TIME","1503336742"
"xtable","RDT_TRACE_END_DATE","Mon Aug 21 19:48:52 2017"
"xtable","RDT_TRACE_END_TIME","1503337732"
"xtable","RDT_TRACE_START_DATE","Mon Aug 21 19:48:53 2017"
"xtable","RDT_TRACE_START_TIME","1503337733"
"xtable","RDT_TRACE_END_DATE","Mon Aug 21 19:50:57 2017"
"xtable","RDT_TRACE_END_TIME","1503337857"
"xtable","RDT_TRACE_START_DATE","Mon Aug 21 19:50:58 2017"
"xtable","RDT_TRACE_START_TIME","1503337858"
"xtable","RDT_TRACE_END_DATE","Mon Aug 21 19:50:59 2017"
"xtable","RDT_TRACE_END_TIME","1503337859"
"xts","RDT_COMPILE_VIGNETTE","true"
"xts","RDT_TRACE_START_DATE","Tue Aug 22 01:33:54 2017"
"xts","RDT_TRACE_START_TIME","1503358434"
"xts","R_COMPILE_PKGS","1"
"xts","R_DISABLE_BYTECODE","0"
"xts","R_ENABLE_JIT","0"
"xts","R_KEEP_PKG_SOURCE","yes"
"xts","RDT_TRACE_END_DATE","Tue Aug 22 01:34:23 2017"
"xts","RDT_TRACE_END_TIME","1503358463"
"xts","RDT_TRACE_START_DATE","Tue Aug 22 01:34:24 2017"
"xts","RDT_TRACE_START_TIME","1503358464"
"xts","RDT_TRACE_END_DATE","Mon Aug 21 23:34:27 2017"
"xts","RDT_TRACE_END_TIME","1503358467"
"zoo","RDT_COMPILE_VIGNETTE","true"
"zoo","RDT_TRACE_START_DATE","Mon Aug 21 19:51:09 2017"
"zoo","RDT_TRACE_START_TIME","1503337869"
"zoo","R_COMPILE_PKGS","1"
"zoo","R_DISABLE_BYTECODE","0"
"zoo","R_ENABLE_JIT","0"
"zoo","R_KEEP_PKG_SOURCE","yes"
"zoo","RDT_TRACE_END_DATE","Mon Aug 21 17:51:39 2017"
"zoo","RDT_TRACE_END_TIME","1503337899"
"zoo","RDT_TRACE_START_DATE","Mon Aug 21 17:51:39 2017"
"zoo","RDT_TRACE_START_TIME","1503337899"
"zoo","RDT_TRACE_END_DATE","Mon Aug 21 17:53:07 2017"
"zoo","RDT_TRACE_END_TIME","1503337987"
"zoo","RDT_TRACE_START_DATE","Mon Aug 21 17:53:08 2017"
"zoo","RDT_TRACE_START_TIME","1503337988"
"zoo","RDT_TRACE_END_DATE","Mon Aug 21 17:53:08 2017"
"zoo","RDT_TRACE_END_TIME","1503337988"
"zoo","RDT_TRACE_END_DATE","Mon Aug 21 17:55:39 2017"
"zoo","RDT_TRACE_END_TIME","1503338139"
"zoo","RDT_TRACE_START_DATE","Mon Aug 21 17:55:39 2017"
"zoo","RDT_TRACE_START_TIME","1503338139"
"zoo","RDT_TRACE_END_DATE","Mon Aug 21 17:55:40 2017"
"zoo","RDT_TRACE_END_TIME","1503338140"
